t,method,crps
7064,uniform,0.018572
7064,raja_history_free,0.018428
7064,vitali_ogd_per_quantile,0.01587
7064,mechanism,0.018005
7065,uniform,0.018821
7065,raja_history_free,0.018671
7065,vitali_ogd_per_quantile,0.01586
7065,mechanism,0.018185
7066,uniform,0.018765
7066,raja_history_free,0.018616
7066,vitali_ogd_per_quantile,0.015962
7066,mechanism,0.018137
7067,uniform,0.018562
7067,raja_history_free,0.018405
7067,vitali_ogd_per_quantile,0.015504
7067,mechanism,0.017907
7068,uniform,0.018432
7068,raja_history_free,0.018267
7068,vitali_ogd_per_quantile,0.015125
7068,mechanism,0.017779
7069,uniform,0.018276
7069,raja_history_free,0.018109
7069,vitali_ogd_per_quantile,0.014988
7069,mechanism,0.01759
7070,uniform,0.01824
7070,raja_history_free,0.018071
7070,vitali_ogd_per_quantile,0.014859
7070,mechanism,0.017563
7071,uniform,0.018121
7071,raja_history_free,0.017949
7071,vitali_ogd_per_quantile,0.014719
7071,mechanism,0.017445
7072,uniform,0.018011
7072,raja_history_free,0.017841
7072,vitali_ogd_per_quantile,0.014694
7072,mechanism,0.017328
7073,uniform,0.017899
7073,raja_history_free,0.017734
7073,vitali_ogd_per_quantile,0.014697
7073,mechanism,0.017221
7074,uniform,0.017888
7074,raja_history_free,0.01773
7074,vitali_ogd_per_quantile,0.014868
7074,mechanism,0.017225
7075,uniform,0.017681
7075,raja_history_free,0.017533
7075,vitali_ogd_per_quantile,0.014887
7075,mechanism,0.01705
7076,uniform,0.017586
7076,raja_history_free,0.017449
7076,vitali_ogd_per_quantile,0.014961
7076,mechanism,0.017014
7077,uniform,0.017366
7077,raja_history_free,0.01724
7077,vitali_ogd_per_quantile,0.01493
7077,mechanism,0.016877
7078,uniform,0.017395
7078,raja_history_free,0.017274
7078,vitali_ogd_per_quantile,0.014889
7078,mechanism,0.016897
7079,uniform,0.017421
7079,raja_history_free,0.017301
7079,vitali_ogd_per_quantile,0.014889
7079,mechanism,0.016931
7080,uniform,0.017818
7080,raja_history_free,0.017695
7080,vitali_ogd_per_quantile,0.015238
7080,mechanism,0.017325
7081,uniform,0.017846
7081,raja_history_free,0.017721
7081,vitali_ogd_per_quantile,0.015235
7081,mechanism,0.017351
7082,uniform,0.017736
7082,raja_history_free,0.017605
7082,vitali_ogd_per_quantile,0.015003
7082,mechanism,0.017237
7083,uniform,0.017901
7083,raja_history_free,0.017765
7083,vitali_ogd_per_quantile,0.015069
7083,mechanism,0.017386
7084,uniform,0.017945
7084,raja_history_free,0.017807
7084,vitali_ogd_per_quantile,0.01507
7084,mechanism,0.01742
7085,uniform,0.017835
7085,raja_history_free,0.017695
7085,vitali_ogd_per_quantile,0.014933
7085,mechanism,0.017301
7086,uniform,0.017846
7086,raja_history_free,0.017705
7086,vitali_ogd_per_quantile,0.014937
7086,mechanism,0.017308
7087,uniform,0.017825
7087,raja_history_free,0.017683
7087,vitali_ogd_per_quantile,0.014922
7087,mechanism,0.017285
7088,uniform,0.017536
7088,raja_history_free,0.017395
7088,vitali_ogd_per_quantile,0.014713
7088,mechanism,0.016995
7089,uniform,0.017348
7089,raja_history_free,0.017213
7089,vitali_ogd_per_quantile,0.014683
7089,mechanism,0.016827
7090,uniform,0.017006
7090,raja_history_free,0.016881
7090,vitali_ogd_per_quantile,0.01461
7090,mechanism,0.016537
7091,uniform,0.016759
7091,raja_history_free,0.016646
7091,vitali_ogd_per_quantile,0.014587
7091,mechanism,0.016384
7092,uniform,0.01676
7092,raja_history_free,0.016642
7092,vitali_ogd_per_quantile,0.014257
7092,mechanism,0.016319
7093,uniform,0.016652
7093,raja_history_free,0.016535
7093,vitali_ogd_per_quantile,0.014172
7093,mechanism,0.016214
7094,uniform,0.016621
7094,raja_history_free,0.016508
7094,vitali_ogd_per_quantile,0.014209
7094,mechanism,0.016195
7095,uniform,0.016642
7095,raja_history_free,0.016532
7095,vitali_ogd_per_quantile,0.014264
7095,mechanism,0.016227
7096,uniform,0.017086
7096,raja_history_free,0.016975
7096,vitali_ogd_per_quantile,0.01471
7096,mechanism,0.016667
7097,uniform,0.017084
7097,raja_history_free,0.016965
7097,vitali_ogd_per_quantile,0.014509
7097,mechanism,0.016663
7098,uniform,0.01718
7098,raja_history_free,0.017055
7098,vitali_ogd_per_quantile,0.01452
7098,mechanism,0.016745
7099,uniform,0.01672
7099,raja_history_free,0.016591
7099,vitali_ogd_per_quantile,0.014031
7099,mechanism,0.016274
7100,uniform,0.016754
7100,raja_history_free,0.016624
7100,vitali_ogd_per_quantile,0.014042
7100,mechanism,0.016303
7101,uniform,0.016741
7101,raja_history_free,0.016611
7101,vitali_ogd_per_quantile,0.014029
7101,mechanism,0.016294
7102,uniform,0.01674
7102,raja_history_free,0.016609
7102,vitali_ogd_per_quantile,0.014036
7102,mechanism,0.016295
7103,uniform,0.016809
7103,raja_history_free,0.016675
7103,vitali_ogd_per_quantile,0.01406
7103,mechanism,0.01636
7104,uniform,0.016833
7104,raja_history_free,0.016696
7104,vitali_ogd_per_quantile,0.014035
7104,mechanism,0.016382
7105,uniform,0.016842
7105,raja_history_free,0.016704
7105,vitali_ogd_per_quantile,0.014042
7105,mechanism,0.01639
7106,uniform,0.01697
7106,raja_history_free,0.016827
7106,vitali_ogd_per_quantile,0.014115
7106,mechanism,0.016512
7107,uniform,0.017139
7107,raja_history_free,0.016988
7107,vitali_ogd_per_quantile,0.014172
7107,mechanism,0.016672
7108,uniform,0.017325
7108,raja_history_free,0.017161
7108,vitali_ogd_per_quantile,0.014206
7108,mechanism,0.016827
7109,uniform,0.017356
7109,raja_history_free,0.017186
7109,vitali_ogd_per_quantile,0.014227
7109,mechanism,0.016842
7110,uniform,0.017425
7110,raja_history_free,0.017249
7110,vitali_ogd_per_quantile,0.01424
7110,mechanism,0.016895
7111,uniform,0.017393
7111,raja_history_free,0.017213
7111,vitali_ogd_per_quantile,0.014206
7111,mechanism,0.016857
7112,uniform,0.017
7112,raja_history_free,0.016812
7112,vitali_ogd_per_quantile,0.013659
7112,mechanism,0.016449
7113,uniform,0.016998
7113,raja_history_free,0.016813
7113,vitali_ogd_per_quantile,0.013668
7113,mechanism,0.016447
7114,uniform,0.017125
7114,raja_history_free,0.016937
7114,vitali_ogd_per_quantile,0.013787
7114,mechanism,0.016573
7115,uniform,0.017026
7115,raja_history_free,0.016835
7115,vitali_ogd_per_quantile,0.013747
7115,mechanism,0.016475
7116,uniform,0.017083
7116,raja_history_free,0.016888
7116,vitali_ogd_per_quantile,0.013689
7116,mechanism,0.016527
7117,uniform,0.017009
7117,raja_history_free,0.016811
7117,vitali_ogd_per_quantile,0.013587
7117,mechanism,0.016453
7118,uniform,0.017076
7118,raja_history_free,0.016873
7118,vitali_ogd_per_quantile,0.013632
7118,mechanism,0.016519
7119,uniform,0.017074
7119,raja_history_free,0.016868
7119,vitali_ogd_per_quantile,0.013641
7119,mechanism,0.016514
7120,uniform,0.017088
7120,raja_history_free,0.016879
7120,vitali_ogd_per_quantile,0.013647
7120,mechanism,0.016528
7121,uniform,0.017135
7121,raja_history_free,0.016918
7121,vitali_ogd_per_quantile,0.013667
7121,mechanism,0.016572
7122,uniform,0.017173
7122,raja_history_free,0.016952
7122,vitali_ogd_per_quantile,0.01362
7122,mechanism,0.016605
7123,uniform,0.017182
7123,raja_history_free,0.016957
7123,vitali_ogd_per_quantile,0.013567
7123,mechanism,0.016601
7124,uniform,0.017456
7124,raja_history_free,0.017222
7124,vitali_ogd_per_quantile,0.013729
7124,mechanism,0.016861
7125,uniform,0.017455
7125,raja_history_free,0.017217
7125,vitali_ogd_per_quantile,0.013793
7125,mechanism,0.01685
7126,uniform,0.017462
7126,raja_history_free,0.01722
7126,vitali_ogd_per_quantile,0.013784
7126,mechanism,0.016852
7127,uniform,0.017135
7127,raja_history_free,0.01689
7127,vitali_ogd_per_quantile,0.013441
7127,mechanism,0.016521
7128,uniform,0.017083
7128,raja_history_free,0.016833
7128,vitali_ogd_per_quantile,0.01345
7128,mechanism,0.016471
7129,uniform,0.016924
7129,raja_history_free,0.016673
7129,vitali_ogd_per_quantile,0.013394
7129,mechanism,0.01634
7130,uniform,0.01691
7130,raja_history_free,0.016654
7130,vitali_ogd_per_quantile,0.013407
7130,mechanism,0.01635
7131,uniform,0.016943
7131,raja_history_free,0.016681
7131,vitali_ogd_per_quantile,0.013424
7131,mechanism,0.016403
7132,uniform,0.016819
7132,raja_history_free,0.01655
7132,vitali_ogd_per_quantile,0.013018
7132,mechanism,0.016217
7133,uniform,0.016814
7133,raja_history_free,0.016541
7133,vitali_ogd_per_quantile,0.013003
7133,mechanism,0.016207
7134,uniform,0.016836
7134,raja_history_free,0.01656
7134,vitali_ogd_per_quantile,0.013001
7134,mechanism,0.016226
7135,uniform,0.01684
7135,raja_history_free,0.016561
7135,vitali_ogd_per_quantile,0.012974
7135,mechanism,0.016227
7136,uniform,0.01675
7136,raja_history_free,0.016472
7136,vitali_ogd_per_quantile,0.013029
7136,mechanism,0.016141
7137,uniform,0.01643
7137,raja_history_free,0.016156
7137,vitali_ogd_per_quantile,0.012843
7137,mechanism,0.015833
7138,uniform,0.016413
7138,raja_history_free,0.016142
7138,vitali_ogd_per_quantile,0.012884
7138,mechanism,0.015843
7139,uniform,0.016632
7139,raja_history_free,0.016358
7139,vitali_ogd_per_quantile,0.013066
7139,mechanism,0.016087
7140,uniform,0.016628
7140,raja_history_free,0.016355
7140,vitali_ogd_per_quantile,0.013102
7140,mechanism,0.016078
7141,uniform,0.016647
7141,raja_history_free,0.016373
7141,vitali_ogd_per_quantile,0.013146
7141,mechanism,0.016094
7142,uniform,0.01666
7142,raja_history_free,0.016384
7142,vitali_ogd_per_quantile,0.013149
7142,mechanism,0.016107
7143,uniform,0.01674
7143,raja_history_free,0.016461
7143,vitali_ogd_per_quantile,0.013176
7143,mechanism,0.016187
7144,uniform,0.016964
7144,raja_history_free,0.016702
7144,vitali_ogd_per_quantile,0.013649
7144,mechanism,0.016421
7145,uniform,0.016999
7145,raja_history_free,0.016737
7145,vitali_ogd_per_quantile,0.013736
7145,mechanism,0.016456
7146,uniform,0.017012
7146,raja_history_free,0.016748
7146,vitali_ogd_per_quantile,0.013731
7146,mechanism,0.016471
7147,uniform,0.017013
7147,raja_history_free,0.016747
7147,vitali_ogd_per_quantile,0.0137
7147,mechanism,0.016473
7148,uniform,0.017029
7148,raja_history_free,0.016762
7148,vitali_ogd_per_quantile,0.013691
7148,mechanism,0.01649
7149,uniform,0.016973
7149,raja_history_free,0.016705
7149,vitali_ogd_per_quantile,0.013623
7149,mechanism,0.016436
7150,uniform,0.016824
7150,raja_history_free,0.016555
7150,vitali_ogd_per_quantile,0.013479
7150,mechanism,0.016286
7151,uniform,0.016581
7151,raja_history_free,0.016315
7151,vitali_ogd_per_quantile,0.013361
7151,mechanism,0.016047
7152,uniform,0.016459
7152,raja_history_free,0.016198
7152,vitali_ogd_per_quantile,0.013363
7152,mechanism,0.015942
7153,uniform,0.0165
7153,raja_history_free,0.016245
7153,vitali_ogd_per_quantile,0.01349
7153,mechanism,0.015996
7154,uniform,0.016467
7154,raja_history_free,0.016213
7154,vitali_ogd_per_quantile,0.013513
7154,mechanism,0.01597
7155,uniform,0.016481
7155,raja_history_free,0.016225
7155,vitali_ogd_per_quantile,0.013481
7155,mechanism,0.01598
7156,uniform,0.016516
7156,raja_history_free,0.016258
7156,vitali_ogd_per_quantile,0.013499
7156,mechanism,0.016013
7157,uniform,0.016695
7157,raja_history_free,0.016434
7157,vitali_ogd_per_quantile,0.0136
7157,mechanism,0.01619
7158,uniform,0.016553
7158,raja_history_free,0.016288
7158,vitali_ogd_per_quantile,0.013416
7158,mechanism,0.016046
7159,uniform,0.016477
7159,raja_history_free,0.016211
7159,vitali_ogd_per_quantile,0.013382
7159,mechanism,0.015966
7160,uniform,0.016583
7160,raja_history_free,0.016313
7160,vitali_ogd_per_quantile,0.013427
7160,mechanism,0.016066
7161,uniform,0.016435
7161,raja_history_free,0.016168
7161,vitali_ogd_per_quantile,0.013388
7161,mechanism,0.015924
7162,uniform,0.01641
7162,raja_history_free,0.016145
7162,vitali_ogd_per_quantile,0.01339
7162,mechanism,0.015903
7163,uniform,0.01604
7163,raja_history_free,0.015778
7163,vitali_ogd_per_quantile,0.013135
7163,mechanism,0.015545
7164,uniform,0.016298
7164,raja_history_free,0.016046
7164,vitali_ogd_per_quantile,0.013571
7164,mechanism,0.015845
7165,uniform,0.015949
7165,raja_history_free,0.015704
7165,vitali_ogd_per_quantile,0.013663
7165,mechanism,0.015565
7166,uniform,0.016041
7166,raja_history_free,0.015796
7166,vitali_ogd_per_quantile,0.013629
7166,mechanism,0.01565
7167,uniform,0.015947
7167,raja_history_free,0.015702
7167,vitali_ogd_per_quantile,0.013589
7167,mechanism,0.015577
7168,uniform,0.0162
7168,raja_history_free,0.01595
7168,vitali_ogd_per_quantile,0.013785
7168,mechanism,0.015836
7169,uniform,0.016123
7169,raja_history_free,0.015879
7169,vitali_ogd_per_quantile,0.013973
7169,mechanism,0.015783
7170,uniform,0.01612
7170,raja_history_free,0.015873
7170,vitali_ogd_per_quantile,0.013824
7170,mechanism,0.015773
7171,uniform,0.016034
7171,raja_history_free,0.015788
7171,vitali_ogd_per_quantile,0.013763
7171,mechanism,0.015688
7172,uniform,0.016025
7172,raja_history_free,0.015781
7172,vitali_ogd_per_quantile,0.013768
7172,mechanism,0.015681
7173,uniform,0.016018
7173,raja_history_free,0.015773
7173,vitali_ogd_per_quantile,0.013743
7173,mechanism,0.015673
7174,uniform,0.015879
7174,raja_history_free,0.015632
7174,vitali_ogd_per_quantile,0.01354
7174,mechanism,0.015534
7175,uniform,0.015854
7175,raja_history_free,0.015605
7175,vitali_ogd_per_quantile,0.013452
7175,mechanism,0.015508
7176,uniform,0.015801
7176,raja_history_free,0.015551
7176,vitali_ogd_per_quantile,0.013419
7176,mechanism,0.015453
7177,uniform,0.015742
7177,raja_history_free,0.015492
7177,vitali_ogd_per_quantile,0.013391
7177,mechanism,0.015392
7178,uniform,0.015753
7178,raja_history_free,0.0155
7178,vitali_ogd_per_quantile,0.013318
7178,mechanism,0.0154
7179,uniform,0.015748
7179,raja_history_free,0.015496
7179,vitali_ogd_per_quantile,0.013345
7179,mechanism,0.015395
7180,uniform,0.015359
7180,raja_history_free,0.015107
7180,vitali_ogd_per_quantile,0.012964
7180,mechanism,0.015007
7181,uniform,0.015368
7181,raja_history_free,0.015118
7181,vitali_ogd_per_quantile,0.012971
7181,mechanism,0.015018
7182,uniform,0.015424
7182,raja_history_free,0.015173
7182,vitali_ogd_per_quantile,0.013026
7182,mechanism,0.015079
7183,uniform,0.01525
7183,raja_history_free,0.015003
7183,vitali_ogd_per_quantile,0.012969
7183,mechanism,0.014919
7184,uniform,0.015201
7184,raja_history_free,0.014955
7184,vitali_ogd_per_quantile,0.012973
7184,mechanism,0.014879
7185,uniform,0.015204
7185,raja_history_free,0.014959
7185,vitali_ogd_per_quantile,0.012963
7185,mechanism,0.01489
7186,uniform,0.015182
7186,raja_history_free,0.014937
7186,vitali_ogd_per_quantile,0.012957
7186,mechanism,0.014871
7187,uniform,0.015141
7187,raja_history_free,0.014896
7187,vitali_ogd_per_quantile,0.012935
7187,mechanism,0.014833
7188,uniform,0.015138
7188,raja_history_free,0.014892
7188,vitali_ogd_per_quantile,0.012944
7188,mechanism,0.014832
7189,uniform,0.015129
7189,raja_history_free,0.014883
7189,vitali_ogd_per_quantile,0.012939
7189,mechanism,0.014825
7190,uniform,0.015138
7190,raja_history_free,0.014891
7190,vitali_ogd_per_quantile,0.012944
7190,mechanism,0.014832
7191,uniform,0.01516
7191,raja_history_free,0.014913
7191,vitali_ogd_per_quantile,0.012962
7191,mechanism,0.014855
7192,uniform,0.015132
7192,raja_history_free,0.014883
7192,vitali_ogd_per_quantile,0.012933
7192,mechanism,0.014827
7193,uniform,0.015153
7193,raja_history_free,0.014904
7193,vitali_ogd_per_quantile,0.012947
7193,mechanism,0.014848
7194,uniform,0.015069
7194,raja_history_free,0.014822
7194,vitali_ogd_per_quantile,0.012915
7194,mechanism,0.014766
7195,uniform,0.015059
7195,raja_history_free,0.01481
7195,vitali_ogd_per_quantile,0.012833
7195,mechanism,0.014755
7196,uniform,0.014784
7196,raja_history_free,0.014533
7196,vitali_ogd_per_quantile,0.012495
7196,mechanism,0.01448
7197,uniform,0.014692
7197,raja_history_free,0.014443
7197,vitali_ogd_per_quantile,0.01248
7197,mechanism,0.014384
7198,uniform,0.014586
7198,raja_history_free,0.014341
7198,vitali_ogd_per_quantile,0.012478
7198,mechanism,0.014291
7199,uniform,0.014712
7199,raja_history_free,0.014475
7199,vitali_ogd_per_quantile,0.012725
7199,mechanism,0.01443
7200,uniform,0.014622
7200,raja_history_free,0.014392
7200,vitali_ogd_per_quantile,0.012724
7200,mechanism,0.014338
7201,uniform,0.015165
7201,raja_history_free,0.014944
7201,vitali_ogd_per_quantile,0.013296
7201,mechanism,0.01486
7202,uniform,0.015645
7202,raja_history_free,0.015422
7202,vitali_ogd_per_quantile,0.013511
7202,mechanism,0.015312
7203,uniform,0.015681
7203,raja_history_free,0.015453
7203,vitali_ogd_per_quantile,0.013445
7203,mechanism,0.015303
7204,uniform,0.016066
7204,raja_history_free,0.015856
7204,vitali_ogd_per_quantile,0.014185
7204,mechanism,0.01577
7205,uniform,0.016443
7205,raja_history_free,0.016233
7205,vitali_ogd_per_quantile,0.014457
7205,mechanism,0.016156
7206,uniform,0.016772
7206,raja_history_free,0.016553
7206,vitali_ogd_per_quantile,0.014605
7206,mechanism,0.01646
7207,uniform,0.017401
7207,raja_history_free,0.017172
7207,vitali_ogd_per_quantile,0.015033
7207,mechanism,0.017036
7208,uniform,0.018127
7208,raja_history_free,0.017877
7208,vitali_ogd_per_quantile,0.015404
7208,mechanism,0.017656
7209,uniform,0.018167
7209,raja_history_free,0.017891
7209,vitali_ogd_per_quantile,0.015603
7209,mechanism,0.017635
7210,uniform,0.018111
7210,raja_history_free,0.017848
7210,vitali_ogd_per_quantile,0.015833
7210,mechanism,0.017618
7211,uniform,0.018305
7211,raja_history_free,0.018027
7211,vitali_ogd_per_quantile,0.015902
7211,mechanism,0.017792
7212,uniform,0.018284
7212,raja_history_free,0.018014
7212,vitali_ogd_per_quantile,0.016069
7212,mechanism,0.017788
7213,uniform,0.018287
7213,raja_history_free,0.018011
7213,vitali_ogd_per_quantile,0.016049
7213,mechanism,0.017785
7214,uniform,0.018186
7214,raja_history_free,0.017909
7214,vitali_ogd_per_quantile,0.015939
7214,mechanism,0.017681
7215,uniform,0.018617
7215,raja_history_free,0.018334
7215,vitali_ogd_per_quantile,0.016224
7215,mechanism,0.018096
7216,uniform,0.018864
7216,raja_history_free,0.018563
7216,vitali_ogd_per_quantile,0.016239
7216,mechanism,0.018288
7217,uniform,0.018854
7217,raja_history_free,0.01855
7217,vitali_ogd_per_quantile,0.016262
7217,mechanism,0.018256
7218,uniform,0.0189
7218,raja_history_free,0.018586
7218,vitali_ogd_per_quantile,0.016249
7218,mechanism,0.018251
7219,uniform,0.01891
7219,raja_history_free,0.018595
7219,vitali_ogd_per_quantile,0.016264
7219,mechanism,0.018246
7220,uniform,0.018894
7220,raja_history_free,0.018577
7220,vitali_ogd_per_quantile,0.016262
7220,mechanism,0.018217
7221,uniform,0.018725
7221,raja_history_free,0.018414
7221,vitali_ogd_per_quantile,0.016173
7221,mechanism,0.018053
7222,uniform,0.018763
7222,raja_history_free,0.018447
7222,vitali_ogd_per_quantile,0.016191
7222,mechanism,0.018078
7223,uniform,0.018772
7223,raja_history_free,0.018455
7223,vitali_ogd_per_quantile,0.016195
7223,mechanism,0.018083
7224,uniform,0.018498
7224,raja_history_free,0.018185
7224,vitali_ogd_per_quantile,0.016006
7224,mechanism,0.017813
7225,uniform,0.01851
7225,raja_history_free,0.018199
7225,vitali_ogd_per_quantile,0.01594
7225,mechanism,0.017828
7226,uniform,0.018514
7226,raja_history_free,0.018202
7226,vitali_ogd_per_quantile,0.015937
7226,mechanism,0.01783
7227,uniform,0.018537
7227,raja_history_free,0.018224
7227,vitali_ogd_per_quantile,0.01596
7227,mechanism,0.01785
7228,uniform,0.018466
7228,raja_history_free,0.018155
7228,vitali_ogd_per_quantile,0.015924
7228,mechanism,0.017778
7229,uniform,0.018458
7229,raja_history_free,0.018147
7229,vitali_ogd_per_quantile,0.015931
7229,mechanism,0.017769
7230,uniform,0.018432
7230,raja_history_free,0.018123
7230,vitali_ogd_per_quantile,0.015923
7230,mechanism,0.017747
7231,uniform,0.018298
7231,raja_history_free,0.017998
7231,vitali_ogd_per_quantile,0.01591
7231,mechanism,0.017627
7232,uniform,0.018321
7232,raja_history_free,0.018023
7232,vitali_ogd_per_quantile,0.015916
7232,mechanism,0.017658
7233,uniform,0.01834
7233,raja_history_free,0.018042
7233,vitali_ogd_per_quantile,0.015923
7233,mechanism,0.017677
7234,uniform,0.018304
7234,raja_history_free,0.018006
7234,vitali_ogd_per_quantile,0.015927
7234,mechanism,0.017639
7235,uniform,0.018292
7235,raja_history_free,0.017993
7235,vitali_ogd_per_quantile,0.01593
7235,mechanism,0.017627
7236,uniform,0.018263
7236,raja_history_free,0.017964
7236,vitali_ogd_per_quantile,0.015796
7236,mechanism,0.017598
7237,uniform,0.018265
7237,raja_history_free,0.017972
7237,vitali_ogd_per_quantile,0.015828
7237,mechanism,0.017601
7238,uniform,0.01835
7238,raja_history_free,0.01806
7238,vitali_ogd_per_quantile,0.015952
7238,mechanism,0.017679
7239,uniform,0.018076
7239,raja_history_free,0.017792
7239,vitali_ogd_per_quantile,0.015765
7239,mechanism,0.017399
7240,uniform,0.018221
7240,raja_history_free,0.01793
7240,vitali_ogd_per_quantile,0.015712
7240,mechanism,0.017521
7241,uniform,0.019257
7241,raja_history_free,0.018958
7241,vitali_ogd_per_quantile,0.016543
7241,mechanism,0.018518
7242,uniform,0.020159
7242,raja_history_free,0.019853
7242,vitali_ogd_per_quantile,0.016864
7242,mechanism,0.019314
7243,uniform,0.021023
7243,raja_history_free,0.020717
7243,vitali_ogd_per_quantile,0.017085
7243,mechanism,0.019887
7244,uniform,0.02149
7244,raja_history_free,0.021182
7244,vitali_ogd_per_quantile,0.01662
7244,mechanism,0.019888
7245,uniform,0.021767
7245,raja_history_free,0.021462
7245,vitali_ogd_per_quantile,0.016544
7245,mechanism,0.019859
7246,uniform,0.021849
7246,raja_history_free,0.021543
7246,vitali_ogd_per_quantile,0.016615
7246,mechanism,0.019849
7247,uniform,0.021907
7247,raja_history_free,0.021597
7247,vitali_ogd_per_quantile,0.016563
7247,mechanism,0.019804
7248,uniform,0.021946
7248,raja_history_free,0.021644
7248,vitali_ogd_per_quantile,0.016976
7248,mechanism,0.019949
7249,uniform,0.021966
7249,raja_history_free,0.021664
7249,vitali_ogd_per_quantile,0.016992
7249,mechanism,0.019971
7250,uniform,0.021962
7250,raja_history_free,0.021661
7250,vitali_ogd_per_quantile,0.016995
7250,mechanism,0.01997
7251,uniform,0.022084
7251,raja_history_free,0.021786
7251,vitali_ogd_per_quantile,0.017175
7251,mechanism,0.020091
7252,uniform,0.022409
7252,raja_history_free,0.022103
7252,vitali_ogd_per_quantile,0.017395
7252,mechanism,0.020407
7253,uniform,0.0224
7253,raja_history_free,0.02208
7253,vitali_ogd_per_quantile,0.01727
7253,mechanism,0.020381
7254,uniform,0.022629
7254,raja_history_free,0.022295
7254,vitali_ogd_per_quantile,0.017362
7254,mechanism,0.020581
7255,uniform,0.022925
7255,raja_history_free,0.022571
7255,vitali_ogd_per_quantile,0.017465
7255,mechanism,0.020826
7256,uniform,0.022935
7256,raja_history_free,0.022573
7256,vitali_ogd_per_quantile,0.017415
7256,mechanism,0.020812
7257,uniform,0.022822
7257,raja_history_free,0.022449
7257,vitali_ogd_per_quantile,0.017266
7257,mechanism,0.020663
7258,uniform,0.022786
7258,raja_history_free,0.022419
7258,vitali_ogd_per_quantile,0.017342
7258,mechanism,0.02064
7259,uniform,0.022771
7259,raja_history_free,0.022404
7259,vitali_ogd_per_quantile,0.017334
7259,mechanism,0.020625
7260,uniform,0.022704
7260,raja_history_free,0.022337
7260,vitali_ogd_per_quantile,0.017301
7260,mechanism,0.020563
7261,uniform,0.022867
7261,raja_history_free,0.022491
7261,vitali_ogd_per_quantile,0.017323
7261,mechanism,0.020711
7262,uniform,0.022898
7262,raja_history_free,0.022516
7262,vitali_ogd_per_quantile,0.017323
7262,mechanism,0.020732
7263,uniform,0.022935
7263,raja_history_free,0.02256
7263,vitali_ogd_per_quantile,0.0175
7263,mechanism,0.020779
7264,uniform,0.02298
7264,raja_history_free,0.022602
7264,vitali_ogd_per_quantile,0.017614
7264,mechanism,0.02082
7265,uniform,0.023103
7265,raja_history_free,0.02271
7265,vitali_ogd_per_quantile,0.017413
7265,mechanism,0.020944
7266,uniform,0.023186
7266,raja_history_free,0.022782
7266,vitali_ogd_per_quantile,0.017364
7266,mechanism,0.021007
7267,uniform,0.023218
7267,raja_history_free,0.02281
7267,vitali_ogd_per_quantile,0.017364
7267,mechanism,0.021024
7268,uniform,0.023467
7268,raja_history_free,0.023049
7268,vitali_ogd_per_quantile,0.017542
7268,mechanism,0.02124
7269,uniform,0.023656
7269,raja_history_free,0.023211
7269,vitali_ogd_per_quantile,0.017339
7269,mechanism,0.021369
7270,uniform,0.023817
7270,raja_history_free,0.023353
7270,vitali_ogd_per_quantile,0.017344
7270,mechanism,0.02146
7271,uniform,0.023869
7271,raja_history_free,0.023393
7271,vitali_ogd_per_quantile,0.017325
7271,mechanism,0.021479
7272,uniform,0.024919
7272,raja_history_free,0.02442
7272,vitali_ogd_per_quantile,0.018166
7272,mechanism,0.022459
7273,uniform,0.025138
7273,raja_history_free,0.0246
7273,vitali_ogd_per_quantile,0.018168
7273,mechanism,0.022572
7274,uniform,0.025363
7274,raja_history_free,0.024793
7274,vitali_ogd_per_quantile,0.018169
7274,mechanism,0.022687
7275,uniform,0.025743
7275,raja_history_free,0.025133
7275,vitali_ogd_per_quantile,0.018256
7275,mechanism,0.022893
7276,uniform,0.025745
7276,raja_history_free,0.025125
7276,vitali_ogd_per_quantile,0.018275
7276,mechanism,0.022853
7277,uniform,0.02587
7277,raja_history_free,0.025232
7277,vitali_ogd_per_quantile,0.018293
7277,mechanism,0.022909
7278,uniform,0.025966
7278,raja_history_free,0.025311
7278,vitali_ogd_per_quantile,0.018284
7278,mechanism,0.022943
7279,uniform,0.026194
7279,raja_history_free,0.025515
7279,vitali_ogd_per_quantile,0.018307
7279,mechanism,0.023106
7280,uniform,0.026339
7280,raja_history_free,0.025638
7280,vitali_ogd_per_quantile,0.018308
7280,mechanism,0.023175
7281,uniform,0.026485
7281,raja_history_free,0.025765
7281,vitali_ogd_per_quantile,0.018304
7281,mechanism,0.023256
7282,uniform,0.026522
7282,raja_history_free,0.025784
7282,vitali_ogd_per_quantile,0.018239
7282,mechanism,0.023228
7283,uniform,0.026737
7283,raja_history_free,0.025983
7283,vitali_ogd_per_quantile,0.018266
7283,mechanism,0.023385
7284,uniform,0.026969
7284,raja_history_free,0.026193
7284,vitali_ogd_per_quantile,0.018295
7284,mechanism,0.023548
7285,uniform,0.027497
7285,raja_history_free,0.026688
7285,vitali_ogd_per_quantile,0.018502
7285,mechanism,0.023961
7286,uniform,0.027599
7286,raja_history_free,0.026759
7286,vitali_ogd_per_quantile,0.018548
7286,mechanism,0.02398
7287,uniform,0.027879
7287,raja_history_free,0.027012
7287,vitali_ogd_per_quantile,0.018641
7287,mechanism,0.024184
7288,uniform,0.028061
7288,raja_history_free,0.027167
7288,vitali_ogd_per_quantile,0.018642
7288,mechanism,0.024279
7289,uniform,0.028144
7289,raja_history_free,0.027226
