t,method,crps
3384,uniform,0.018043
3384,raja_history_free,0.018016
3384,vitali_ogd_per_quantile,0.015488
3384,mechanism,0.017526
3385,uniform,0.018136
3385,raja_history_free,0.018105
3385,vitali_ogd_per_quantile,0.015491
3385,mechanism,0.017588
3386,uniform,0.018029
3386,raja_history_free,0.017996
3386,vitali_ogd_per_quantile,0.015324
3386,mechanism,0.017463
3387,uniform,0.017801
3387,raja_history_free,0.017765
3387,vitali_ogd_per_quantile,0.015165
3387,mechanism,0.017224
3388,uniform,0.017743
3388,raja_history_free,0.017706
3388,vitali_ogd_per_quantile,0.014969
3388,mechanism,0.017147
3389,uniform,0.017706
3389,raja_history_free,0.017669
3389,vitali_ogd_per_quantile,0.014915
3389,mechanism,0.01711
3390,uniform,0.017672
3390,raja_history_free,0.017635
3390,vitali_ogd_per_quantile,0.01488
3390,mechanism,0.017076
3391,uniform,0.017396
3391,raja_history_free,0.017359
3391,vitali_ogd_per_quantile,0.014641
3391,mechanism,0.016797
3392,uniform,0.01664
3392,raja_history_free,0.016601
3392,vitali_ogd_per_quantile,0.01405
3392,mechanism,0.01605
3393,uniform,0.01628
3393,raja_history_free,0.016237
3393,vitali_ogd_per_quantile,0.013985
3393,mechanism,0.015762
3394,uniform,0.016078
3394,raja_history_free,0.016034
3394,vitali_ogd_per_quantile,0.013927
3394,mechanism,0.015654
3395,uniform,0.016049
3395,raja_history_free,0.016006
3395,vitali_ogd_per_quantile,0.013809
3395,mechanism,0.015612
3396,uniform,0.016018
3396,raja_history_free,0.015975
3396,vitali_ogd_per_quantile,0.013746
3396,mechanism,0.015578
3397,uniform,0.015319
3397,raja_history_free,0.015276
3397,vitali_ogd_per_quantile,0.013036
3397,mechanism,0.014879
3398,uniform,0.014886
3398,raja_history_free,0.014847
3398,vitali_ogd_per_quantile,0.01283
3398,mechanism,0.014491
3399,uniform,0.014906
3399,raja_history_free,0.014871
3399,vitali_ogd_per_quantile,0.012862
3399,mechanism,0.01455
3400,uniform,0.014999
3400,raja_history_free,0.014964
3400,vitali_ogd_per_quantile,0.012831
3400,mechanism,0.014624
3401,uniform,0.014986
3401,raja_history_free,0.014952
3401,vitali_ogd_per_quantile,0.012776
3401,mechanism,0.014603
3402,uniform,0.014793
3402,raja_history_free,0.014761
3402,vitali_ogd_per_quantile,0.01275
3402,mechanism,0.01444
3403,uniform,0.014849
3403,raja_history_free,0.014812
3403,vitali_ogd_per_quantile,0.012683
3403,mechanism,0.014486
3404,uniform,0.014832
3404,raja_history_free,0.014794
3404,vitali_ogd_per_quantile,0.012626
3404,mechanism,0.014469
3405,uniform,0.014725
3405,raja_history_free,0.014689
3405,vitali_ogd_per_quantile,0.012552
3405,mechanism,0.014366
3406,uniform,0.01457
3406,raja_history_free,0.014535
3406,vitali_ogd_per_quantile,0.012464
3406,mechanism,0.014211
3407,uniform,0.014568
3407,raja_history_free,0.014535
3407,vitali_ogd_per_quantile,0.012535
3407,mechanism,0.014214
3408,uniform,0.014553
3408,raja_history_free,0.014522
3408,vitali_ogd_per_quantile,0.012564
3408,mechanism,0.014205
3409,uniform,0.014839
3409,raja_history_free,0.01481
3409,vitali_ogd_per_quantile,0.012872
3409,mechanism,0.014496
3410,uniform,0.015277
3410,raja_history_free,0.015247
3410,vitali_ogd_per_quantile,0.013194
3410,mechanism,0.014936
3411,uniform,0.015899
3411,raja_history_free,0.01587
3411,vitali_ogd_per_quantile,0.013575
3411,mechanism,0.015519
3412,uniform,0.016647
3412,raja_history_free,0.01662
3412,vitali_ogd_per_quantile,0.013986
3412,mechanism,0.016161
3413,uniform,0.017084
3413,raja_history_free,0.017057
3413,vitali_ogd_per_quantile,0.014073
3413,mechanism,0.016423
3414,uniform,0.018495
3414,raja_history_free,0.018471
3414,vitali_ogd_per_quantile,0.015154
3414,mechanism,0.017664
3415,uniform,0.020115
3415,raja_history_free,0.020095
3415,vitali_ogd_per_quantile,0.016188
3415,mechanism,0.01905
3416,uniform,0.020919
3416,raja_history_free,0.020894
3416,vitali_ogd_per_quantile,0.016346
3416,mechanism,0.019581
3417,uniform,0.021081
3417,raja_history_free,0.021047
3417,vitali_ogd_per_quantile,0.016472
3417,mechanism,0.019588
3418,uniform,0.021255
3418,raja_history_free,0.021217
3418,vitali_ogd_per_quantile,0.016522
3418,mechanism,0.01966
3419,uniform,0.021452
3419,raja_history_free,0.021412
3419,vitali_ogd_per_quantile,0.016619
3419,mechanism,0.019793
3420,uniform,0.021549
3420,raja_history_free,0.021511
3420,vitali_ogd_per_quantile,0.016805
3420,mechanism,0.019937
3421,uniform,0.021782
3421,raja_history_free,0.021746
3421,vitali_ogd_per_quantile,0.017012
3421,mechanism,0.02018
3422,uniform,0.022403
3422,raja_history_free,0.022369
3422,vitali_ogd_per_quantile,0.017744
3422,mechanism,0.020816
3423,uniform,0.022511
3423,raja_history_free,0.02248
3423,vitali_ogd_per_quantile,0.017984
3423,mechanism,0.02092
3424,uniform,0.022703
3424,raja_history_free,0.022673
3424,vitali_ogd_per_quantile,0.01821
3424,mechanism,0.021107
3425,uniform,0.022853
3425,raja_history_free,0.022822
3425,vitali_ogd_per_quantile,0.018323
3425,mechanism,0.021259
3426,uniform,0.022901
3426,raja_history_free,0.022868
3426,vitali_ogd_per_quantile,0.018346
3426,mechanism,0.021307
3427,uniform,0.023404
3427,raja_history_free,0.023374
3427,vitali_ogd_per_quantile,0.018894
3427,mechanism,0.021816
3428,uniform,0.023468
3428,raja_history_free,0.023437
3428,vitali_ogd_per_quantile,0.018959
3428,mechanism,0.021882
3429,uniform,0.023557
3429,raja_history_free,0.023526
3429,vitali_ogd_per_quantile,0.01901
3429,mechanism,0.021969
3430,uniform,0.023843
3430,raja_history_free,0.023811
3430,vitali_ogd_per_quantile,0.019209
3430,mechanism,0.022247
3431,uniform,0.024128
3431,raja_history_free,0.024094
3431,vitali_ogd_per_quantile,0.019677
3431,mechanism,0.022557
3432,uniform,0.024263
3432,raja_history_free,0.024231
3432,vitali_ogd_per_quantile,0.019867
3432,mechanism,0.022692
3433,uniform,0.024441
3433,raja_history_free,0.02441
3433,vitali_ogd_per_quantile,0.020002
3433,mechanism,0.022875
3434,uniform,0.024457
3434,raja_history_free,0.024424
3434,vitali_ogd_per_quantile,0.020053
3434,mechanism,0.022891
3435,uniform,0.024498
3435,raja_history_free,0.024465
3435,vitali_ogd_per_quantile,0.020097
3435,mechanism,0.022932
3436,uniform,0.024683
3436,raja_history_free,0.024649
3436,vitali_ogd_per_quantile,0.020255
3436,mechanism,0.023117
3437,uniform,0.025481
3437,raja_history_free,0.02545
3437,vitali_ogd_per_quantile,0.020941
3437,mechanism,0.023914
3438,uniform,0.026513
3438,raja_history_free,0.026488
3438,vitali_ogd_per_quantile,0.021676
3438,mechanism,0.024901
3439,uniform,0.027151
3439,raja_history_free,0.027126
3439,vitali_ogd_per_quantile,0.02187
3439,mechanism,0.025378
3440,uniform,0.027414
3440,raja_history_free,0.027386
3440,vitali_ogd_per_quantile,0.021919
3440,mechanism,0.025466
3441,uniform,0.027431
3441,raja_history_free,0.027401
3441,vitali_ogd_per_quantile,0.022013
3441,mechanism,0.025523
3442,uniform,0.027663
3442,raja_history_free,0.02763
3442,vitali_ogd_per_quantile,0.022168
3442,mechanism,0.025717
3443,uniform,0.028054
3443,raja_history_free,0.028018
3443,vitali_ogd_per_quantile,0.022411
3443,mechanism,0.026041
3444,uniform,0.028192
3444,raja_history_free,0.028155
3444,vitali_ogd_per_quantile,0.022455
3444,mechanism,0.026115
3445,uniform,0.028185
3445,raja_history_free,0.028151
3445,vitali_ogd_per_quantile,0.022564
3445,mechanism,0.026176
3446,uniform,0.028405
3446,raja_history_free,0.028377
3446,vitali_ogd_per_quantile,0.022769
3446,mechanism,0.026387
3447,uniform,0.02879
3447,raja_history_free,0.028766
3447,vitali_ogd_per_quantile,0.022977
3447,mechanism,0.026736
3448,uniform,0.029065
3448,raja_history_free,0.029043
3448,vitali_ogd_per_quantile,0.023089
3448,mechanism,0.026973
3449,uniform,0.029281
3449,raja_history_free,0.029258
3449,vitali_ogd_per_quantile,0.023152
3449,mechanism,0.027138
3450,uniform,0.029644
3450,raja_history_free,0.029624
3450,vitali_ogd_per_quantile,0.02367
3450,mechanism,0.027575
3451,uniform,0.029869
3451,raja_history_free,0.029845
3451,vitali_ogd_per_quantile,0.023791
3451,mechanism,0.027796
3452,uniform,0.030347
3452,raja_history_free,0.030316
3452,vitali_ogd_per_quantile,0.024083
3452,mechanism,0.028221
3453,uniform,0.03074
3453,raja_history_free,0.030699
3453,vitali_ogd_per_quantile,0.024215
3453,mechanism,0.028488
3454,uniform,0.031026
3454,raja_history_free,0.030976
3454,vitali_ogd_per_quantile,0.024275
3454,mechanism,0.028648
3455,uniform,0.03108
3455,raja_history_free,0.031029
3455,vitali_ogd_per_quantile,0.024404
3455,mechanism,0.028718
3456,uniform,0.031233
3456,raja_history_free,0.031178
3456,vitali_ogd_per_quantile,0.024526
3456,mechanism,0.028842
3457,uniform,0.031476
3457,raja_history_free,0.031419
3457,vitali_ogd_per_quantile,0.024708
3457,mechanism,0.029053
3458,uniform,0.031734
3458,raja_history_free,0.031673
3458,vitali_ogd_per_quantile,0.02487
3458,mechanism,0.029272
3459,uniform,0.031886
3459,raja_history_free,0.031819
3459,vitali_ogd_per_quantile,0.024926
3459,mechanism,0.029391
3460,uniform,0.032018
3460,raja_history_free,0.031945
3460,vitali_ogd_per_quantile,0.024978
3460,mechanism,0.029487
3461,uniform,0.032108
3461,raja_history_free,0.03203
3461,vitali_ogd_per_quantile,0.025002
3461,mechanism,0.029548
3462,uniform,0.032148
3462,raja_history_free,0.032068
3462,vitali_ogd_per_quantile,0.025019
3462,mechanism,0.029576
3463,uniform,0.032198
3463,raja_history_free,0.032116
3463,vitali_ogd_per_quantile,0.025042
3463,mechanism,0.029617
3464,uniform,0.032236
3464,raja_history_free,0.032154
3464,vitali_ogd_per_quantile,0.025058
3464,mechanism,0.02965
3465,uniform,0.032261
3465,raja_history_free,0.032178
3465,vitali_ogd_per_quantile,0.025064
3465,mechanism,0.029671
3466,uniform,0.032282
3466,raja_history_free,0.032198
3466,vitali_ogd_per_quantile,0.025071
3466,mechanism,0.029689
3467,uniform,0.032302
3467,raja_history_free,0.032218
3467,vitali_ogd_per_quantile,0.02508
3467,mechanism,0.029708
3468,uniform,0.032325
3468,raja_history_free,0.03224
3468,vitali_ogd_per_quantile,0.025094
3468,mechanism,0.029731
3469,uniform,0.032367
3469,raja_history_free,0.032281
3469,vitali_ogd_per_quantile,0.025125
3469,mechanism,0.029772
3470,uniform,0.032392
3470,raja_history_free,0.032307
3470,vitali_ogd_per_quantile,0.025137
3470,mechanism,0.029796
3471,uniform,0.032416
3471,raja_history_free,0.03233
3471,vitali_ogd_per_quantile,0.02515
3471,mechanism,0.029819
3472,uniform,0.03243
3472,raja_history_free,0.032344
3472,vitali_ogd_per_quantile,0.025151
3472,mechanism,0.029832
3473,uniform,0.032441
3473,raja_history_free,0.032355
3473,vitali_ogd_per_quantile,0.025147
3473,mechanism,0.029843
3474,uniform,0.032447
3474,raja_history_free,0.032361
3474,vitali_ogd_per_quantile,0.025139
3474,mechanism,0.029849
3475,uniform,0.032454
3475,raja_history_free,0.032368
3475,vitali_ogd_per_quantile,0.025138
3475,mechanism,0.029856
3476,uniform,0.032462
3476,raja_history_free,0.032375
3476,vitali_ogd_per_quantile,0.025129
3476,mechanism,0.029863
3477,uniform,0.032483
3477,raja_history_free,0.032396
3477,vitali_ogd_per_quantile,0.025146
3477,mechanism,0.029883
3478,uniform,0.032463
3478,raja_history_free,0.032376
3478,vitali_ogd_per_quantile,0.025131
3478,mechanism,0.029863
3479,uniform,0.032424
3479,raja_history_free,0.032337
3479,vitali_ogd_per_quantile,0.025107
3479,mechanism,0.029824
3480,uniform,0.03249
3480,raja_history_free,0.032402
3480,vitali_ogd_per_quantile,0.025127
3480,mechanism,0.029888
3481,uniform,0.032546
3481,raja_history_free,0.032459
3481,vitali_ogd_per_quantile,0.025252
3481,mechanism,0.029946
3482,uniform,0.032556
3482,raja_history_free,0.032469
3482,vitali_ogd_per_quantile,0.025262
3482,mechanism,0.029956
3483,uniform,0.032645
3483,raja_history_free,0.032557
3483,vitali_ogd_per_quantile,0.02534
3483,mechanism,0.030044
3484,uniform,0.032716
3484,raja_history_free,0.032627
3484,vitali_ogd_per_quantile,0.025361
3484,mechanism,0.030116
3485,uniform,0.032677
3485,raja_history_free,0.032587
3485,vitali_ogd_per_quantile,0.025326
3485,mechanism,0.030073
3486,uniform,0.032643
3486,raja_history_free,0.032553
3486,vitali_ogd_per_quantile,0.025396
3486,mechanism,0.030047
3487,uniform,0.032484
3487,raja_history_free,0.032394
3487,vitali_ogd_per_quantile,0.025326
3487,mechanism,0.029898
3488,uniform,0.032481
3488,raja_history_free,0.03239
3488,vitali_ogd_per_quantile,0.025308
3488,mechanism,0.029908
3489,uniform,0.032473
3489,raja_history_free,0.032381
3489,vitali_ogd_per_quantile,0.02524
3489,mechanism,0.029889
3490,uniform,0.032398
3490,raja_history_free,0.032304
3490,vitali_ogd_per_quantile,0.025156
3490,mechanism,0.029814
3491,uniform,0.032275
3491,raja_history_free,0.03218
3491,vitali_ogd_per_quantile,0.025066
3491,mechanism,0.029694
3492,uniform,0.032272
3492,raja_history_free,0.032177
3492,vitali_ogd_per_quantile,0.025107
3492,mechanism,0.029698
3493,uniform,0.032285
3493,raja_history_free,0.032192
3493,vitali_ogd_per_quantile,0.025189
3493,mechanism,0.029728
3494,uniform,0.032431
3494,raja_history_free,0.032342
3494,vitali_ogd_per_quantile,0.025398
3494,mechanism,0.029885
3495,uniform,0.032382
3495,raja_history_free,0.03229
3495,vitali_ogd_per_quantile,0.025294
3495,mechanism,0.029832
3496,uniform,0.032355
3496,raja_history_free,0.032259
3496,vitali_ogd_per_quantile,0.025291
3496,mechanism,0.029806
3497,uniform,0.031239
3497,raja_history_free,0.03114
3497,vitali_ogd_per_quantile,0.024257
3497,mechanism,0.028702
3498,uniform,0.031086
3498,raja_history_free,0.030987
3498,vitali_ogd_per_quantile,0.023649
3498,mechanism,0.028467
3499,uniform,0.031122
3499,raja_history_free,0.031021
3499,vitali_ogd_per_quantile,0.023584
3499,mechanism,0.028496
3500,uniform,0.031041
3500,raja_history_free,0.030939
3500,vitali_ogd_per_quantile,0.023481
3500,mechanism,0.028408
3501,uniform,0.03071
3501,raja_history_free,0.030607
3501,vitali_ogd_per_quantile,0.023195
3501,mechanism,0.028078
3502,uniform,0.030488
3502,raja_history_free,0.030384
3502,vitali_ogd_per_quantile,0.023106
3502,mechanism,0.027851
3503,uniform,0.030608
3503,raja_history_free,0.030505
3503,vitali_ogd_per_quantile,0.023194
3503,mechanism,0.027985
3504,uniform,0.030757
3504,raja_history_free,0.030653
3504,vitali_ogd_per_quantile,0.02329
3504,mechanism,0.028137
3505,uniform,0.030798
3505,raja_history_free,0.030691
3505,vitali_ogd_per_quantile,0.023259
3505,mechanism,0.028164
3506,uniform,0.031156
3506,raja_history_free,0.031048
3506,vitali_ogd_per_quantile,0.023486
3506,mechanism,0.028489
3507,uniform,0.031576
3507,raja_history_free,0.031462
3507,vitali_ogd_per_quantile,0.023699
3507,mechanism,0.028833
3508,uniform,0.031883
3508,raja_history_free,0.031761
3508,vitali_ogd_per_quantile,0.023787
3508,mechanism,0.029042
3509,uniform,0.031957
3509,raja_history_free,0.031831
3509,vitali_ogd_per_quantile,0.023901
3509,mechanism,0.029098
3510,uniform,0.033319
3510,raja_history_free,0.033202
3510,vitali_ogd_per_quantile,0.025419
3510,mechanism,0.030525
3511,uniform,0.03333
3511,raja_history_free,0.033198
3511,vitali_ogd_per_quantile,0.025385
3511,mechanism,0.030544
3512,uniform,0.033352
3512,raja_history_free,0.03322
3512,vitali_ogd_per_quantile,0.025433
3512,mechanism,0.030572
3513,uniform,0.033593
3513,raja_history_free,0.03346
3513,vitali_ogd_per_quantile,0.025642
3513,mechanism,0.03081
3514,uniform,0.033735
3514,raja_history_free,0.033599
3514,vitali_ogd_per_quantile,0.02572
3514,mechanism,0.030941
3515,uniform,0.033794
3515,raja_history_free,0.033656
3515,vitali_ogd_per_quantile,0.025752
3515,mechanism,0.030994
3516,uniform,0.033841
3516,raja_history_free,0.033703
3516,vitali_ogd_per_quantile,0.025779
3516,mechanism,0.031037
3517,uniform,0.033862
3517,raja_history_free,0.033723
3517,vitali_ogd_per_quantile,0.025782
3517,mechanism,0.031055
3518,uniform,0.033887
3518,raja_history_free,0.033748
3518,vitali_ogd_per_quantile,0.025801
3518,mechanism,0.03108
3519,uniform,0.034514
3519,raja_history_free,0.034376
3519,vitali_ogd_per_quantile,0.026447
3519,mechanism,0.031707
3520,uniform,0.03669
3520,raja_history_free,0.036551
3520,vitali_ogd_per_quantile,0.028372
3520,mechanism,0.033885
3521,uniform,0.038421
3521,raja_history_free,0.038268
3521,vitali_ogd_per_quantile,0.029315
3521,mechanism,0.035523
3522,uniform,0.039632
3522,raja_history_free,0.039467
3522,vitali_ogd_per_quantile,0.029604
3522,mechanism,0.036429
3523,uniform,0.04091
3523,raja_history_free,0.040724
3523,vitali_ogd_per_quantile,0.030159
3523,mechanism,0.03729
3524,uniform,0.041349
3524,raja_history_free,0.041127
3524,vitali_ogd_per_quantile,0.030159
3524,mechanism,0.03738
3525,uniform,0.041265
3525,raja_history_free,0.041029
3525,vitali_ogd_per_quantile,0.030143
3525,mechanism,0.037219
3526,uniform,0.04115
3526,raja_history_free,0.040912
3526,vitali_ogd_per_quantile,0.030179
3526,mechanism,0.037157
3527,uniform,0.040954
3527,raja_history_free,0.040712
3527,vitali_ogd_per_quantile,0.030132
3527,mechanism,0.037001
3528,uniform,0.040966
3528,raja_history_free,0.040725
3528,vitali_ogd_per_quantile,0.030152
3528,mechanism,0.037027
3529,uniform,0.040937
3529,raja_history_free,0.040697
3529,vitali_ogd_per_quantile,0.030175
3529,mechanism,0.037011
3530,uniform,0.041059
3530,raja_history_free,0.040815
3530,vitali_ogd_per_quantile,0.030248
3530,mechanism,0.037148
3531,uniform,0.041147
3531,raja_history_free,0.04091
3531,vitali_ogd_per_quantile,0.030362
3531,mechanism,0.037223
3532,uniform,0.041335
3532,raja_history_free,0.041095
3532,vitali_ogd_per_quantile,0.030575
3532,mechanism,0.037469
3533,uniform,0.041521
3533,raja_history_free,0.041266
3533,vitali_ogd_per_quantile,0.030634
3533,mechanism,0.037717
3534,uniform,0.041769
3534,raja_history_free,0.041532
3534,vitali_ogd_per_quantile,0.031037
3534,mechanism,0.037966
3535,uniform,0.042093
3535,raja_history_free,0.041849
3535,vitali_ogd_per_quantile,0.03139
3535,mechanism,0.038356
3536,uniform,0.041973
3536,raja_history_free,0.041728
3536,vitali_ogd_per_quantile,0.031407
3536,mechanism,0.038235
3537,uniform,0.041975
3537,raja_history_free,0.04172
3537,vitali_ogd_per_quantile,0.031478
3537,mechanism,0.038274
3538,uniform,0.042645
3538,raja_history_free,0.042382
3538,vitali_ogd_per_quantile,0.032076
3538,mechanism,0.038961
3539,uniform,0.042841
3539,raja_history_free,0.042564
3539,vitali_ogd_per_quantile,0.032137
3539,mechanism,0.039077
3540,uniform,0.042844
3540,raja_history_free,0.042553
3540,vitali_ogd_per_quantile,0.032078
3540,mechanism,0.039013
3541,uniform,0.042892
3541,raja_history_free,0.042596
3541,vitali_ogd_per_quantile,0.032055
3541,mechanism,0.039026
3542,uniform,0.042622
3542,raja_history_free,0.042331
3542,vitali_ogd_per_quantile,0.031856
3542,mechanism,0.038784
3543,uniform,0.042698
3543,raja_history_free,0.042406
3543,vitali_ogd_per_quantile,0.031941
3543,mechanism,0.038847
3544,uniform,0.042859
3544,raja_history_free,0.042566
3544,vitali_ogd_per_quantile,0.03196
3544,mechanism,0.038993
3545,uniform,0.043452
3545,raja_history_free,0.043155
3545,vitali_ogd_per_quantile,0.032333
3545,mechanism,0.039543
3546,uniform,0.044718
3546,raja_history_free,0.04441
3546,vitali_ogd_per_quantile,0.033323
3546,mechanism,0.04073
3547,uniform,0.044796
3547,raja_history_free,0.04447
3547,vitali_ogd_per_quantile,0.033426
3547,mechanism,0.040708
